ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0045664,regulation of neuron differentiation,108/4834,237/18112,2.6478157199696843e-10,6.385835154821054e-8,4.534750000360049e-8,85272/314423/50672/338475/289201/313575/64186/362825/287986/78974/361921/499211/252833/362249/497991/497198/25416/29409/25159/79225/117028/286895/64444/64202/56718/117273/293546/25705/367838/307829/252835/500562/363067/84402/266729/303836/171571/56010/315689/24174/140610/116658/305719/687424/294515/29515/363062/81737/24596/305589/24335/288152/25296/316742/140588/50557/303439/64033/502935/81732/155430/102547219/24948/29456/116554/313713/54276/363212/497881/25496/84046/24370/313929/286901/303823/29458/299284/499497/25587/298506/291023/298894/292820/65050/24498/50938/304947/140587/499929/499593/307594/56761/25099/24716/314988/24224/114634/295475/29410/363249/25404/140933/64628/24225/171355/24929/25509/307740,108
BP,GO:0060070,canonical Wnt signaling pathway,130/4834,300/18112,2.7173766616259803e-10,6.385835154821054e-8,4.534750000360049e-8,499745/114107/83721/50672/287357/308703/293649/64558/497926/84424/100360552/65027/29582/50686/311163/24667/116477/680717/282582/304913/312781/266803/116680/64444/287447/308766/81649/83805/293546/679693/116777/81666/362778/306007/24205/297893/308068/302424/296179/310352/679028/295445/361367/114850/29657/691317/362316/84402/116466/361230/25554/25236/63879/309377/500532/309060/25479/84353/295691/81816/64462/24882/25216/315294/24602/294515/311622/25431/363062/85471/315196/497936/298696/79128/29361/25495/140588/50557/307449/64512/290317/311071/192126/58868/363122/171548/363913/25094/365755/50677/305922/25496/503000/100363275/307940/83837/83501/24881/24323/290794/312937/192270/686779/500863/100310845/309429/313488/308577/679869/302711/499593/24577/84426/312451/80722/25404/286994/114487/83684/299802/499088/316452/313228/361094/500666/24326/364952/24329/362770/304054,130
BP,GO:0007265,Ras protein signal transduction,146/4834,349/18112,4.595067616352876e-10,1.0426049970897215e-7,7.403813121230643e-8,24708/25183/116479/315121/25751/312477/25482/287707/362257/306934/365216/24917/691418/314904/64665/301363/84352/78966/315055/310533/303222/307500/300444/314903/287543/361568/308023/289229/117273/83805/50866/291610/500906/260326/63994/307098/171381/171565/500985/25537/171337/296380/24482/315668/362817/360797/685244/361674/286928/303836/367085/25531/298298/81504/361987/317219/83709/689883/293497/767613/24525/24629/59326/306380/84014/29434/309451/24596/79121/24335/362842/360606/296211/302373/367072/84589/315639/192126/100361376/84009/293024/24516/690853/25496/302495/295347/313845/308509/29372/81821/24925/299799/313210/289080/83501/58834/60336/312915/252857/365793/311913/690538/303141/81754/310999/365355/300128/363140/192248/309548/309429/689710/170851/26295/29492/81757/312664/302378/60427/313633/305156/292912/361714/24673/25530/287633/308821/361503/499672/58946/116744/298545/360720/304883/305675/303634/312113/116546/24326/100361774/170818/116691/54260/114851/291713/360519,146
BP,GO:0001933,negative regulation of protein phosphorylation,148/4834,356/18112,5.915359305770971e-10,1.2974354743990997e-7,9.213431564321874e-8,85272/499941/360272/24708/83721/292887/308703/25367/78969/293649/688041/114705/360993/25369/365216/116502/316369/313729/81722/29542/64468/362513/362171/287986/312781/300980/100361138/313155/497198/24855/360555/311437/29644/54348/681059/24185/299626/310695/25112/56718/81666/362778/291610/289754/24205/360593/301119/296072/500985/24954/24482/361069/498003/63995/81823/315833/360797/369016/171136/24817/84402/25521/305539/114509/360584/24484/308478/309377/140448/117186/29645/24316/114906/316131/56029/81816/690898/500616/363159/363193/297682/25528/24602/83516/64204/29219/29417/81737/287931/65179/25495/59314/25296/50557/64152/100912563/65165/192126/301164/367100/315858/140942/50677/306471/287005/305922/81516/25725/24516/311676/85489/683722/683206/192270/24498/25153/170538/309757/689710/308113/26295/24887/313633/292912/498331/266709/113984/360481/24426/501841/498008/89807/291171/308909/313587/363249/25404/362622/81745/25509/117063/25675/25238/362856/116457/114851/171078/363286,148
BP,GO:0043087,regulation of GTPase activity,145/4834,348/18112,7.33084033813079e-10,1.5560299814484064e-7,1.1049779375539076e-7,304914/680133/300289/116479/680465/361227/298594/114705/362257/306934/499443/287989/499768/313493/246254/688517/300147/116477/361921/360968/300754/299824/301363/100363276/309673/313155/310533/303222/303298/307845/300444/24855/117028/315670/140898/291309/56718/361879/288743/117551/502020/311839/83572/362154/313438/50646/307098/500824/315655/64226/29480/687105/303552/366896/287537/85265/171136/287418/501088/360857/303836/89816/688581/306357/303734/24934/307016/365865/29733/59326/307796/310460/360949/84014/310097/315217/29434/81737/298696/361617/296211/303304/89808/24166/65165/116557/309306/289051/192126/60445/363913/100360623/84009/54297/295347/313845/26955/29372/24925/29397/289080/362873/312915/252857/317576/312213/311913/246212/303141/311193/313388/308003/360937/361442/316539/365372/170851/308790/308739/311880/310833/312664/305156/292912/367714/361714/312299/501841/310131/84426/25054/296060/305367/289392/56785/50664/246217/361697/360579/100361774/310644/315880/171369/360519/314961,145
BP,GO:0090132,epithelium migration,134/4834,316/18112,8.248278122370725e-10,1.6960521889124805e-7,1.2044114008290678e-7,362930/24483/24356/360272/24790/300289/305471/25682/207122/680066/501099/306873/24957/29560/81722/307618/140581/171357/301363/24451/29279/25159/64373/24185/64202/361568/25112/81526/29348/361632/300721/56718/117273/83805/24874/314148/89805/296072/50646/300455/296179/25537/171356/114098/316521/24482/114850/63995/81823/25317/24918/305987/171374/114111/360820/365037/299979/361341/25227/360468/84580/25622/679819/81531/114514/114110/85471/366508/79121/287931/498764/360606/25296/50557/307449/29751/25694/311071/192126/292401/64030/100361376/79210/24516/25496/100363275/297480/25614/317181/24807/24404/29386/311494/299284/64303/499497/315120/140590/303200/294400/192270/445442/310999/287774/192248/309429/309757/24241/24816/81830/24835/303604/292804/84050/312566/84582/500464/113984/501841/293710/89807/494345/58946/313587/114215/25414/81745/292658/362317/64535/25240/29616/117183/171369,134
BP,GO:0061448,connective tissue development,131/4834,308/18112,1.0088050122705184e-9,2.0114960547697004e-7,1.428416411313822e-7,85272/24708/24650/287357/25682/293649/291228/29227/29195/501099/117092/314694/360904/29560/501145/64468/361940/293165/83476/117279/282582/252833/300754/24831/113983/312781/303021/29702/79225/155012/301291/24706/66026/81526/313860/81649/29175/24914/289754/315478/116487/25705/25523/171356/24482/361060/114850/266813/25181/313954/252835/24499/309945/367218/116466/85435/25554/313564/24247/84353/25622/295691/305386/309156/59328/116490/24629/60351/25483/315294/363026/83516/314393/305848/315196/308468/94338/685072/25608/288152/500131/25495/25296/140588/299897/298874/170911/59112/291905/298101/64637/365755/81516/313997/25496/25654/24459/299284/499497/315879/81647/24323/25587/291023/298894/140590/64032/500863/291406/445442/156726/307271/50662/309757/140587/246771/366542/684112/305104/25099/29375/84399/171052/81518/114593/171355/293701/25406/315039/310644/691657,131
BP,GO:0010631,epithelial cell migration,133/4834,314/18112,1.041534977466652e-9,2.0156765152148735e-7,1.431385066555563e-7,362930/24483/24356/360272/24790/300289/305471/25682/207122/680066/501099/306873/24957/29560/81722/307618/140581/171357/301363/24451/29279/25159/64373/24185/64202/361568/25112/81526/29348/361632/300721/56718/117273/83805/24874/314148/89805/296072/50646/300455/296179/25537/171356/114098/316521/24482/114850/63995/81823/25317/24918/305987/171374/114111/360820/365037/361341/25227/360468/84580/25622/679819/81531/114514/114110/85471/366508/79121/287931/498764/360606/25296/50557/307449/29751/25694/311071/192126/292401/64030/100361376/79210/24516/25496/100363275/297480/25614/317181/24807/24404/29386/311494/299284/64303/499497/315120/140590/303200/294400/192270/445442/310999/287774/192248/309429/309757/24241/24816/81830/24835/303604/292804/84050/312566/84582/500464/113984/501841/293710/89807/494345/58946/313587/114215/25414/81745/292658/362317/64535/25240/29616/117183/171369,133
BP,GO:0007612,learning,92/4834,197/18112,1.166908498560471e-9,2.159593746828456e-7,1.5335844892291662e-7,84686/25051/25446/266734/29424/363071/140447/114705/289820/311450/501099/116595/29335/24410/360904/29560/79212/24654/296467/60568/29691/25012/307206/140908/25049/56718/64457/29707/300772/360616/29256/116508/25699/24448/60324/84550/54239/29431/314322/171093/60391/361585/140448/680427/24316/81661/309532/83709/24525/25152/311443/29411/59326/315606/25495/81648/59312/680647/171373/29619/25298/308435/60445/64030/84009/364634/54276/24516/24807/311055/81672/29386/25445/296078/54323/307916/680971/301309/24418/313633/54234/25054/306619/24922/304883/83684/83532/24225/25675/360645/24408/311191,92
BP,GO:0007517,muscle organ development,147/4834,356/18112,1.1815406517602495e-9,2.159593746828456e-7,1.5335844892291662e-7,24483/24708/114107/24392/25367/363071/291228/29710/308913/680066/306934/29275/498440/25177/313575/362825/690286/686019/64665/117279/113983/312781/282635/29148/497991/297333/296511/29279/288057/301676/24660/64444/303991/140908/289229/81649/117273/24914/289754/114115/83689/361065/25389/307403/308738/302920/362624/311098/171356/679028/366960/29657/641520/360503/682930/312495/170915/314322/117558/114502/84580/84353/29733/362733/303965/366360/315294/259241/64204/64619/685867/24596/114090/362895/54240/293677/25495/25296/60584/297748/361688/497078/361927/64512/155430/29619/83840/59112/24948/58868/25639/316052/314930/81516/313757/25496/85489/84046/25654/297480/114208/54299/58967/299138/24404/309772/287765/29216/362219/317715/313173/499497/680229/114503/24498/50938/309757/689710/679869/50554/84582/24224/114634/113984/24577/361400/364706/29410/689560/25404/114487/24225/81518/25742/295929/24338/691556/25271/79558/24326/25675/316573/24837/25698/308759/361256/688999,147
BP,GO:0033002,muscle cell proliferation,117/4834,268/18112,1.2257118942178192e-9,2.179779530798176e-7,1.5479189469225892e-7,58812/24392/25682/78969/25075/29560/366980/81722/25643/25703/117279/29148/24451/502886/79225/171104/24185/81526/56718/81649/117273/64457/83805/116590/81666/289754/24205/297893/362624/171356/679028/25285/24482/25125/24499/29431/297508/24484/116548/81529/25149/24834/25029/84353/64472/25622/29733/24629/89843/361627/83516/84014/171114/94338/293677/25495/65204/25296/89808/50557/170911/155430/83840/29300/84009/681740/314930/25725/24516/25496/503000/297480/314850/25614/25339/24807/499497/24323/25587/683206/140590/445442/170899/59325/24498/192248/309757/79252/679869/24835/685781/315891/56761/114634/308831/25513/24577/313479/24426/85385/364706/89807/500915/25404/114487/81518/114593/58853/303634/24338/25271/24326/25675/24329/25238/25019/114851,117
BP,GO:0016358,dendrite development,136/4834,324/18112,1.3827695702938606e-9,2.394374676982527e-7,1.7003086212006782e-7,84686/85272/83721/317235/25595/289820/192352/296374/287989/313558/316369/300759/50686/83620/300754/25696/310533/303222/24855/117536/25466/306844/303259/84394/140908/56718/117273/317598/83572/291209/29457/291709/25537/280670/64353/114850/25101/29704/192362/29491/266729/299996/25398/117542/286928/54239/29431/89816/315609/361585/117096/25529/171086/83709/56029/25152/309156/305719/287110/303599/363026/303477/24596/79121/305589/292732/84016/50557/29650/314942/59312/289400/79249/29751/315840/81732/171373/192126/282546/25262/24948/29456/116554/84009/25615/84685/26955/311462/307940/29386/299799/307348/113976/191571/316395/499497/302863/252857/64551/246212/309957/54323/686779/24465/362876/361555/301309/316085/292756/24413/316539/362173/310461/313633/306183/117282/312299/116665/25054/170673/58946/116744/81677/140933/171500/304883/309912/83684/24225/246217/680835/24338/500666/25576/24408/314961,136
BP,GO:0071375,cellular response to peptide hormone stimulus,158/4834,390/18112,1.4742512315083926e-9,2.4873264367500573e-7,1.7663161178585036e-7,24483/54278/25051/25289/24790/289095/24708/81530/85428/297417/25630/116723/24803/307988/79438/59295/313729/29560/50686/117279/24654/313020/365228/25696/24855/171104/24185/83805/25139/25196/311839/289754/24205/306243/681056/83504/287659/64194/50592/25537/171356/171337/24954/24482/266688/85420/691431/362817/298646/360576/60663/24918/291675/24539/25125/29431/314322/56010/296372/81504/94172/360820/302678/29645/24316/304282/84353/25622/81816/288985/140607/84021/60351/24950/114767/362972/362461/360949/25673/114514/292072/29417/24190/25608/50557/64033/300339/116557/24782/64512/83840/301164/282546/58868/315427/114124/29456/83727/25017/290537/24516/314824/362013/293056/25614/25154/24881/58834/24323/498416/24465/500442/24498/300253/25153/170538/309429/309757/29344/64709/26295/685781/302415/362860/84022/303443/117243/117282/301020/313340/25692/25513/25530/24577/24426/25661/85385/65261/25404/316737/25414/81745/58853/171355/246046/64021/25271/289353/293701/29680/25509/24326/117063/25383/84006/360621/25698/25238,158
BP,GO:0001649,osteoblast differentiation,103/4834,229/18112,1.660798697980283e-9,2.6653793738317715e-7,1.8927562054774013e-7,294925/85272/24483/79216/84380/24392/293649/302421/113955/501145/114483/83476/304913/303021/304334/65035/246334/311437/24185/81649/24914/24205/25205/25285/24482/304988/84402/361391/311604/367218/25690/29237/24518/25554/24484/114111/679787/362165/84580/84353/24882/303745/59328/363294/116490/25483/315294/25431/315196/29417/304581/25495/25279/25296/315716/362246/140588/170842/63839/58868/84023/367100/64637/313757/25496/85489/84046/503000/25614/287765/83837/499497/25587/300870/314280/291023/140590/500863/310395/24498/29263/309288/298744/24835/685781/499593/81733/50554/84582/84399/84426/689008/303554/294075/171052/286994/81518/360863/114593/293701/79558/294408/113882,103
BP,GO:1901888,regulation of cell junction assembly,103/4834,229/18112,1.660798697980283e-9,2.6653793738317715e-7,1.8927562054774013e-7,353230/116479/294380/171393/24392/309659/298594/688721/84351/192183/297514/499443/266777/287989/29755/81707/287986/65047/366474/64665/301363/100363276/170641/310533/25466/25012/65096/83805/171287/685472/25537/171337/64622/361069/498003/64353/114850/65129/362235/24771/305679/54239/685611/25554/60391/117096/25529/29645/25622/498922/116490/313156/114514/29219/306147/299236/117523/79121/287931/171447/298487/309349/50557/301289/81732/58868/60445/84685/500280/295347/25614/317181/499668/299138/305332/499497/58834/246212/291388/290467/301309/24835/54308/84022/313633/306183/84050/114634/25513/501841/84426/25054/65261/25404/171500/81749/83684/24225/366205/24338/287876/24952/24408,103
BP,GO:0090130,tissue migration,135/4834,322/18112,1.7413189100752782e-9,2.728066292451269e-7,1.9372718400561806e-7,362930/24483/24356/360272/24790/300289/305471/25682/207122/680066/501099/29275/306873/24957/29560/81722/307618/140581/171357/301363/24451/29279/25159/64373/24185/64202/361568/25112/81526/29348/361632/300721/56718/117273/83805/24874/314148/89805/296072/50646/300455/296179/25537/171356/114098/316521/24482/114850/63995/81823/25317/24918/305987/171374/114111/360820/365037/299979/361341/25227/360468/84580/25622/679819/81531/114514/114110/85471/366508/79121/287931/498764/360606/25296/50557/307449/29751/25694/311071/192126/292401/64030/100361376/79210/24516/25496/100363275/297480/25614/317181/24807/24404/29386/311494/299284/64303/499497/315120/140590/303200/294400/192270/445442/310999/287774/192248/309429/309757/24241/24816/81830/24835/303604/292804/84050/312566/84582/500464/113984/501841/293710/89807/494345/58946/313587/114215/25414/81745/292658/362317/64535/25240/29616/117183/171369,135
